7bO6OHn52SJP4Mi3U-XflQ,the-new-spot-on-polk-san-francisco-2,The New Spot On Polk,https://s3-media2.fl.yelpcdn.com/bphoto/S_sDvpomoH5bmi8_wfHQWQ/o.jpg,https://www.yelp.com/biz/the-new-spot-on-polk-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,568,"breakfast_brunch,diners,burgers,",4.5,"restaurant_reservation,pickup,delivery",$$,+14159137775,37.798839,-122.422409,"2401 Polk St,San Francisco, CA 94109",0
ahY9WXnIUFEjBcBCaXD0rg,ju-da-san-francisco-2,Ju-Da,https://s3-media4.fl.yelpcdn.com/bphoto/VDUyb26zdORoKOvu5yMxRA/o.jpg,https://www.yelp.com/biz/ju-da-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,80,"sushi,hotpot,buffets,",3,restaurant_reservation,,+14155278922,37.762368,-122.466566,"420 Judah St,San Francisco, CA 94122",0
SGRmnarrNuVEsAjYdEoA0w,el-farolito-san-francisco-2,El Farolito,https://s3-media1.fl.yelpcdn.com/bphoto/gcC2Uwtu5raP13D3jWYm0Q/o.jpg,https://www.yelp.com/biz/el-farolito-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,4778,"mexican,",4,,$,+14158247877,37.75265,-122.41812,"2779 Mission St,San Francisco, CA 94110",0
eYXwVR4mMAjzkJnm5wneHQ,burma-superstar-san-francisco-2,Burma Superstar,https://s3-media2.fl.yelpcdn.com/bphoto/CQljYYJrIWarCxsz02s-7A/o.jpg,https://www.yelp.com/biz/burma-superstar-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,6636,"burmese,",4,,$$,+14153872147,37.782787322998,-122.462539672852,"309 Clement St,San Francisco, CA 94118",0
BI40rGhpngLNPacrjWpseQ,dumpling-kitchen-san-francisco,Dumpling Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/AwzQRoi72ANzyXAakQVSNA/o.jpg,https://www.yelp.com/biz/dumpling-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1439,"chinese,",4,"pickup,delivery",$$,+14156828938,37.7423,-122.48701,"1935 Taraval St,San Francisco, CA 94116",0
u39mZEYojBiNic3lqKhPNw,tacorea-san-francisco,Tacorea,https://s3-media2.fl.yelpcdn.com/bphoto/xJUH-UAXBuIEub6HbxPKFQ/o.jpg,https://www.yelp.com/biz/tacorea-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1564,"mexican,korean,latin,",4.5,,$$,,37.7897794,-122.410717,"809 Bush St,San Francisco, CA 94108",0
a-Lf60V3BDdS27la95VQWA,hodala-san-francisco,HoDaLa,https://s3-media3.fl.yelpcdn.com/bphoto/lA6mWTsxRKE2i2uzwKnklA/o.jpg,https://www.yelp.com/biz/hodala-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,416,"taiwanese,asianfusion,",4,"pickup,delivery",$$,+14157029510,37.7800054050483,-122.481684274971,"5801 Geary Blvd,San Francisco, CA 94121",0
GyBh5QsGham__kK7eJ2feQ,box-kitchen-san-francisco,Box Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/6lYNesrYPiU2Y4_HuFpysA/o.jpg,https://www.yelp.com/biz/box-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,783,"foodstands,burgers,waffles,",4.5,pickup,$$,+14155807170,37.7811510761365,-122.40636505138,"431 Natoma St,San Francisco, CA 94103",0
DGyoVB9PdI9_jw0CNi_OPg,suppenküche-san-francisco-2,Suppenküche,https://s3-media1.fl.yelpcdn.com/bphoto/5mt7G1S_hFYv3rYIl7v2lQ/o.jpg,https://www.yelp.com/biz/suppenk%C3%BCche-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,3088,"german,",4,restaurant_reservation,$$,+14152529289,37.7762603759766,-122.426391601562,"525 Laguna St,San Francisco, CA 94102",0
VPXezwmTETrwitrzj9BZPA,dumpling-time-san-francisco,Dumpling Time,https://s3-media4.fl.yelpcdn.com/bphoto/Gs2DMOgxTWbCDq_ELSs2nA/o.jpg,https://www.yelp.com/biz/dumpling-time-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1573,"dimsum,asianfusion,",4,"pickup,delivery",$$,+14155254797,37.7697533,-122.4022546,"11 Division St,San Francisco, CA 94103",0
