-sg6DqQNGyTMt0MHoY7diQ,good-mong-kok-bakery-san-francisco,Good Mong Kok Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/FPkV5W2n5tD1-NYgOfaGYg/o.jpg,https://www.yelp.com/biz/good-mong-kok-bakery-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2503,bakeries;dimsum;cantonese;,4,,$,+14153972688,37.7954584839809,-122.408358365012,"1039 Stockton St,San Francisco, CA 94108",1
dY0Mc_PHH6nLENvWmVtwxQ,daeho-kalbijjim-and-beef-soup-san-francisco-9,Daeho Kalbijjim & Beef Soup,https://s3-media1.fl.yelpcdn.com/bphoto/NjLR02YB4810aC8QDCDTXQ/o.jpg,https://www.yelp.com/biz/daeho-kalbijjim-and-beef-soup-san-francisco-9?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,428,korean;soup;noodles;,4.5,,$$,+14155631388,37.78601,-122.42858,"1620 Post St,San Francisco, CA 94115",1
_1pt3zjz2Om9QC3OUSuTtA,mahila-san-francisco-2,Mahila,https://s3-media3.fl.yelpcdn.com/bphoto/o8_Fdl3WLdzLbc4qXHHVmg/o.jpg,https://www.yelp.com/biz/mahila-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,57,malaysian;,4,,,+16288673570,37.750925,-122.4342714,"1320 Castro St,San Francisco, CA 94114",1
o8mLw7SrcTPis4NcvLzsOw,good-luck-dim-sum-san-francisco,Good Luck Dim Sum,https://s3-media2.fl.yelpcdn.com/bphoto/fvlcCminph3RPWunB_U3XA/o.jpg,https://www.yelp.com/biz/good-luck-dim-sum-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1553,dimsum;,4,,$,+14153863388,37.7830772399902,-122.46720123291,"736 Clement St,San Francisco, CA 94118",1
QQkroHtwS96-dzMpT4a-DA,delarosa-san-francisco,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/ADrarUkNN9kuVbyPae0HyQ/o.jpg,https://www.yelp.com/biz/delarosa-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1468,italian;cocktailbars;pizza;,4,restaurant_reservation,$$,+14156737100,37.800287,-122.439110224537,"2175 Chestnut St,San Francisco, CA 94123",1
M0JTO3oyu6gxh1mfFjU-dA,san-tung-san-francisco-2,San Tung,https://s3-media4.fl.yelpcdn.com/bphoto/LTtoZ25m8FX1UV37asnTCw/o.jpg,https://www.yelp.com/biz/san-tung-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,6647,chinese;chicken_wings;noodles;,4,,$$,+14152420828,37.763693,-122.469008,"1031 Irving St,San Francisco, CA 94122",1
sp4Axlo-ddvYpl8xUeUsVw,lime-tree-southeast-asian-kitchen-san-francisco,Lime Tree Southeast Asian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/iRZNWChTPlQO4VyqD5Q_hw/o.jpg,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1480,singaporean;malaysian;indonesian;,4,,$$,+14156651415,37.764337,-122.462736,"450 Irving St,San Francisco, CA 94122",1
HaAb_L9zVNLjJwrBkSf_Vw,pier-market-seafood-restaurant-san-francisco,Pier Market Seafood Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oiWv-yEYYS62vOvFC97sTw/o.jpg,https://www.yelp.com/biz/pier-market-seafood-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1954,seafood;bars;sandwiches;,4,restaurant_reservation,$$,+14159897437,37.8099386456994,-122.410550415516,"Pier 39,Ste 103,San Francisco, CA 94133",1
yC5ATYRQah7MjeTiRsGcvA,dinosaurs-san-francisco-4,Dinosaurs,https://s3-media2.fl.yelpcdn.com/bphoto/7IYQ1nkmrGJgNhTDEr7M4Q/o.jpg,https://www.yelp.com/biz/dinosaurs-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,880,vietnamese;sandwiches;,4,pickup,$,+14155031421,37.7644154700871,-122.431834858528,"2275 Market St,San Francisco, CA 94114",1
-D2haB9KuDk9a9OWKFjM0A,chubby-noodle-san-francisco-3,Chubby Noodle,https://s3-media4.fl.yelpcdn.com/bphoto/RTe4Pxx3Opk8NGBdjIErzQ/o.jpg,https://www.yelp.com/biz/chubby-noodle-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,643,asianfusion;noodles;,4,delivery,$$,+14156553335,37.7994561586758,-122.437992095947,"2205 Lombard St,San Francisco, CA 94123",1
1IqqA8pcuCIWJtuKfHwU8g,nojo-ramen-tavern-san-francisco-2,Nojo Ramen Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/FT2HirXn4GCVav--UZY00g/o.jpg,https://www.yelp.com/biz/nojo-ramen-tavern-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,758,ramen;izakaya;,4,,$$,+14158964587,37.77669,-122.42151,"231 Franklin St,San Francisco, CA 94102",1
-Y_9AT6NpvHz15vd4B0CbA,tselogs-san-francisco-5,Tselogs,https://s3-media1.fl.yelpcdn.com/bphoto/QxxPAP7fBsYuQFjbvoqlwg/o.jpg,https://www.yelp.com/biz/tselogs-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,567,filipino;,4.5,,$,+14156587142,37.78656,-122.41295,"552 Jones St,San Francisco, CA 94102",1
wdqRLypbCo7KCyhLNB8mIQ,souvla-san-francisco-3,Souvla,https://s3-media3.fl.yelpcdn.com/bphoto/kzOK8tthxodXt9_oSMlSnA/o.jpg,https://www.yelp.com/biz/souvla-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,414,mediterranean;greek;,4,,$$,+14154005458,37.7745092706543,-122.437982037663,"531 Divisadero St,San Francisco, CA 94117",1
_EncdQezAzcShATMFXL0dA,tropisueno-san-francisco-8,Tropisueno,https://s3-media2.fl.yelpcdn.com/bphoto/hUZgDmue1VRfvIXai6I0wg/o.jpg,https://www.yelp.com/biz/tropisueno-san-francisco-8?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,4303,cocktailbars;tacos;,4,restaurant_reservation,$$,+14152430299,37.7853008468227,-122.403918653727,"75 Yerba Buena Ln,San Francisco, CA 94103",1
ziDJD2-M38PUEmft4kJ8nQ,soma-streat-food-park-san-francisco,SoMa StrEat Food Park,https://s3-media2.fl.yelpcdn.com/bphoto/vYFSUIlAa7wWMsg2Bj59cQ/o.jpg,https://www.yelp.com/biz/soma-streat-food-park-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,864,foodtrucks;,4.5,,$$,,37.76985,-122.41175,"428 11th St,San Francisco, CA 94103",1
d74oNV0yHMfZPVoYy9Ha8A,jang-soo-bbq-san-francisco,Jang Soo BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/HHdKsjKTAZHW2RBI0VETaA/o.jpg,https://www.yelp.com/biz/jang-soo-bbq-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,534,bbq;korean;soup;,4,"delivery,pickup,restaurant_reservation",$$,+14152218282,37.780196,-122.487262,"6314 Geary Blvd,San Francisco, CA 94121",1
ma-IFK7XaRdVwA9lxNyMXA,señor-sisig-san-francisco-3,Señor Sisig,https://s3-media2.fl.yelpcdn.com/bphoto/APwsLvRELFVXHxDBRqFyAQ/o.jpg,https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1535,filipino;foodtrucks;asianfusion;,4,pickup,$$,+18557474455,37.79059,-122.40306,"San Francisco, CA 94104",1
DhCJ7D47swvT5DdsC0PCGQ,street-taco-san-francisco,Street Taco,https://s3-media2.fl.yelpcdn.com/bphoto/a_Ksy7b9z5eSWZ9sxiH3Iw/o.jpg,https://www.yelp.com/biz/street-taco-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,569,mexican;,4,,$,+14155254435,37.7696105177356,-122.448901621221,"1607 Haight St,San Francisco, CA 94117",1
